LATITUDE,LONGITUDE,BOROUGH,Permit Type,Job Type,Filing Date,Issuance Date,Permit Status,Job #,Owner's Business Name,Permittee's Business Name,Block,Lot,Delay
40.791567,-73.974048,MANHATTAN,NB,NB,2022-05-18,2022-05-31,ISSUED,121275707,2461 BROADWAY LLC,URBAN ATELIER GROUP LLC,1239.0,10.0,13.0
40.696928,-73.992279,BROOKLYN,AL,A1,2022-05-18,2022-05-24,ISSUED,320296005,ONE MONROE LLC C/O NEWCASTLE REA,RTR CONSTRUCTION CO INC,237.0,43.0,6.0
40.742275,-73.917908,QUEENS,NB,NB,2022-05-18,2022-06-01,ISSUED,421921460,ARMAAN HOLDINGS LLC.,ALL STATE 12 GENERAL CONT,151.0,21.0,14.0
40.696153,-73.946451,BROOKLYN,DM,DM,2022-05-18,2022-05-23,ISSUED,321755169,REALTY CONSTRUCTION GROUP,ALL STAR 1 LLC,1747.0,33.0,5.0
40.602234,-73.953185,BROOKLYN,EW,A2,2022-05-18,2022-06-14,ISSUED,321991582,,AMCORE I INC,7297.0,38.0,27.0
40.679215,-73.927814,BROOKLYN,EW,A2,2022-05-18,2022-07-14,ISSUED,321407553,,VMC PLUMBING & HEATING IN,1695.0,55.0,57.0
40.679215,-73.927814,BROOKLYN,PL,A2,2022-05-18,2022-07-14,ISSUED,321407553,,VMC PLUMBING & HEATING IN,1695.0,55.0,57.0
40.609936,-73.922281,BROOKLYN,SG,SG,1998-07-21,1998-08-05,ISSUED,300730369,KINGS PLAZA SHOPPING CENTER,NORTH SHORE NEON SIGN CO INC,8470.0,1.0,15.0
40.609936,-73.922281,BROOKLYN,SG,SG,1998-07-21,1998-08-05,ISSUED,300730378,KINGS PLAZA SHOPPING CENTER,NORTH SHORE NEON SIGN CO INC,8470.0,1.0,15.0
40.609936,-73.922281,BROOKLYN,SG,SG,1998-09-14,1998-11-16,ISSUED,300776827,Kings Plaza Shopping center,BERGEN SIGN FABRICATION INC,8470.0,1.0,63.0
40.609936,-73.922281,BROOKLYN,SG,SG,1998-12-31,1999-01-04,ISSUED,300621584,KINGS PLAZA SHOPPING CENTER,BERGER SIGN FAFICATION,8470.0,1.0,4.0
40.609936,-73.922281,BROOKLYN,SG,SG,1998-11-20,1999-01-07,ISSUED,300803753,KINGS PLAZ,BERGER SIGN FABRICATION INC,8470.0,1.0,48.0
40.609936,-73.922281,BROOKLYN,EW,A2,2006-03-22,2006-03-23,ISSUED,302089246,KINGS PLAZA SHOPING CENTER,"UNITED FIRE PROTECTION, INC.",8470.0,1.0,1.0
40.609936,-73.922281,BROOKLYN,SG,SG,2000-08-28,2000-08-31,ISSUED,301068546,KINGS PLAZA SHOPPING CTR & MARIN,BERGER SIGN FABRICATION,847.0,1.0,3.0
40.667744,-73.959018,BROOKLYN,EW,A2,2001-07-05,2001-07-12,ISSUED,301186357,MUSTAFA BROTHERS REALTY CORP.,"LUND FIRE PRODUCTS CO., INC.",1287.0,6.0,7.0
40.609936,-73.922281,BROOKLYN,EW,A2,2006-05-04,2006-06-07,ISSUED,302145756,KINGS PLAZA SHOPPING CENTER,UNITED FIRE PROTEC INC,8470.0,1.0,34.0
40.609936,-73.922281,BROOKLYN,EW,A2,2008-10-07,2008-10-21,ISSUED,310194312,KINGS PLAZA SHOPPING CENTER,"UNITED FIRE PROTECTION, INC.",8470.0,1.0,14.0
40.609936,-73.922281,BROOKLYN,EW,A2,2008-11-10,2008-11-12,ISSUED,310194312,KINGS PLAZA SHOPPING CENTER,SKYLAND DEVELOPMENT CORP,8470.0,1.0,2.0
40.609936,-73.922281,BROOKLYN,EW,A2,2008-11-10,2008-11-12,ISSUED,310194312,KINGS PLAZA SHOPPING CENTER,SKYLAND DEVELOPMENT CORP,8470.0,1.0,2.0
40.609936,-73.922281,BROOKLYN,PL,A2,2011-10-13,2011-10-18,ISSUED,320400482,KINGS PLAZA SHOPPING CENTER MARI,FRANCO BELLI PLMG&HTG SON,8470.0,1.0,5.0
40.609936,-73.922281,BROOKLYN,EW,A2,2012-01-03,2012-01-17,ISSUED,320391018,"ALEXANDER'S KINGS PLAZA CENTER,","OMNIBUILD, LLC",8470.0,1.0,14.0
40.804384,-73.94795,MANHATTAN,EW,A2,2022-01-05,2022-05-18,ISSUED,123865905,OWNER,PARADISE RESTORATION CORP,1718.0,170.0,133.0
40.709337,-73.790998,QUEENS,PL,A1,2022-01-25,2022-05-18,ISSUED,421425023,ENT JAMAICA REALTY LLC,VILLAGE P & H NY INC,9805.0,42.0,113.0
40.693411,-73.742059,QUEENS,EW,A2,2022-03-17,2022-05-18,ISSUED,440651340,,ANNMARIE KHAN & ANDRE KHA,12755.0,81.0,62.0
40.681048,-73.859003,QUEENS,AL,A1,2022-04-12,2022-05-18,ISSUED,421962451,,IMPERIAL CONTRAC OF NYC C,9050.0,29.0,36.0
40.763059,-73.791945,QUEENS,FO,NB,2022-04-14,2022-05-18,ISSUED,421730684,,B T REFINISHING INC,5308.0,114.0,34.0
40.585431,-73.936625,BROOKLYN,AL,A1,2022-04-26,2022-05-18,ISSUED,321714971,OWNER,DYNAMIC DEVELOPMENT AND C,8800.0,104.0,22.0
40.710386,-73.874725,QUEENS,PL,A2,2022-04-28,2022-05-18,ISSUED,421575058,,5 BORO'S PLUMBING INC,3779.0,44.0,20.0
40.685706,-73.97039,BROOKLYN,EW,A2,2022-04-28,2022-05-18,ISSUED,340679297,NONE,JJK BUILDING CONSULTING,1957.0,36.0,20.0
40.63651,-73.943959,BROOKLYN,NB,NB,2022-05-02,2022-05-18,ISSUED,321588297,3408 FARRAGUT LLC,"M & Y DEVELOPERS, INC",5009.0,309.0,16.0
40.747081,-73.939127,QUEENS,EQ,DM,2022-05-04,2022-05-18,ISSUED,421941901,BLDG ORCHARD STREET,BREEZE NATIONAL INC,265.0,6.0,14.0
40.747081,-73.939127,QUEENS,DM,DM,2022-05-04,2022-05-18,ISSUED,421941901,BLDG ORCHARD STREET,BREEZE NATIONAL INC,265.0,6.0,14.0
40.653959,-73.86505,BROOKLYN,DM,DM,2022-05-04,2022-05-18,ISSUED,322097609,VBK CI OWNER LLC,FDL MANAGEMENT CORP,4586.0,300.0,14.0
40.647074,-73.954876,BROOKLYN,PL,A1,2022-05-04,2022-05-23,ISSUED,321727832,35 OAKLAND LLC,BRUCHE MECHANICAL CORP,5127.0,40.0,19.0
40.74525,-73.976975,MANHATTAN,AL,A1,2022-03-10,2022-06-09,ISSUED,121207639,233 EAST 34TH ST,AMERICAN NATIONAL BUILDER,915.0,21.0,91.0
40.821971,-73.913781,BRONX,FO,NB,2022-03-31,2022-06-15,ISSUED,210180310,BB 430 E 158 BX LLC,BUILD TECH CONSTRUCTION C,2379.0,19.0,76.0
40.698834,-73.772999,QUEENS,EW,A2,2022-05-02,2022-06-17,ISSUED,440711721,N-A,CENTURION SOLAR ENERGY,10304.0,102.0,46.0
40.723899,-73.907133,QUEENS,EW,A2,2022-05-02,2022-05-18,ISSUED,421611401,GRANDI AMICI MGMT LLC.,MATEMPA CORP,2690.0,110.0,16.0
40.678528,-73.958745,BROOKLYN,EQ,DM,2022-05-11,2022-05-18,ISSUED,322104307,DEAN OWNERS LLC,ALL STAR 1 LLC,1134.0,2.0,7.0
40.633292,-73.941886,BROOKLYN,DM,DM,2022-05-11,2022-05-18,ISSUED,322105529,STY DEVELOPERS,DESIGN N SAFETY INC,7564.0,26.0,7.0
40.678528,-73.958745,BROOKLYN,DM,DM,2022-05-12,2022-05-18,ISSUED,322104307,DEAN OWNERS LLC,ALL STAR 1 LLC,1134.0,2.0,6.0
40.678176,-73.958301,BROOKLYN,DM,DM,2022-05-12,2022-05-18,ISSUED,322104290,DEAN OWNERS LLC,ALL STAR 1 LLC,1134.0,96.0,6.0
40.676972,-73.922322,BROOKLYN,DM,DM,2022-05-12,2022-05-18,ISSUED,322102808,1885 ATLANTIC REALTY,DESIGN N SAFETY INC,1714.0,30.0,6.0
40.676977,-73.888458,BROOKLYN,DM,DM,2022-05-12,2022-05-18,ISSUED,322103745,2864 ATLANTIC REALTY,DESIGN N SAFETY INC,3965.0,11.0,6.0
40.659549,-73.948318,BROOKLYN,DM,DM,2022-05-12,2022-05-18,ISSUED,322105958,383 RUTLAND OWNER LLC,ALL STAR 1 LLC,4801.0,54.0,6.0
40.668665,-73.928813,BROOKLYN,DM,DM,2022-05-12,2022-05-18,ISSUED,322095914,1206 EASTERN LLC,HLB CONSTRUCTION CORP,1397.0,42.0,6.0
40.676737,-73.88763,BROOKLYN,EQ,DM,2022-05-12,2022-05-18,ISSUED,322103736,2864 ATLANTIC REALTY,DESIGN N SAFETY INC,3965.0,11.0,6.0
40.676737,-73.88763,BROOKLYN,DM,DM,2022-05-12,2022-05-18,ISSUED,322103736,2864 ATLANTIC REALTY,DESIGN N SAFETY INC,3965.0,11.0,6.0
40.531552,-74.206474,STATEN ISLAND,AL,A1,2022-05-13,2022-05-18,ISSUED,520032599,,ARCH-FORM DESIGN BUILD IN,6912.0,1.0,5.0
40.872927,-73.918203,MANHATTAN,FO,NB,2022-05-17,2022-05-18,ISSUED,121208512,TRUSTEES OF COLUMBIA UNIVERSITY,PLAZA CONSTRUCTION LLC,2244.0,1.0,1.0
40.609936,-73.922281,BROOKLYN,SG,SG,1993-07-19,1993-07-23,ISSUED,300280327,KINGS PLAZA SHOPPING CENTER,UNIVERSAL ELECTRIC SIGN CO INC.,8470.0,1.0,4.0
40.814899,-73.954469,MANHATTAN,FO,NB,2022-05-17,2022-05-24,ISSUED,121191780,THE GEORGE OF HARLEM LLC,INNER CITY CONTRACTING,1969.0,6.0,7.0
40.609936,-73.922281,BROOKLYN,SG,SG,1996-04-02,1996-04-18,ISSUED,300497497,KINGS PLAZA SHOPPING CENTER,NORTH SHORE NEON SIGN CO. INC.,8470.0,1.0,16.0
40.820932,-73.948955,MANHATTAN,EW,A2,2022-08-08,2022-08-10,ISSUED,123236890,DASNY,NEW STYLE CONTRACTORS INC,1957.0,200.0,2.0
40.820932,-73.948955,MANHATTAN,EW,A2,2022-08-08,2022-08-11,ISSUED,123236890,DASNY,NEW STYLE CONTRACTORS INC,1957.0,200.0,3.0
40.819574,-73.949921,MANHATTAN,EW,A2,2022-08-08,2022-08-11,ISSUED,123388707,DASNY,NEW STYLE CONTRACTORS INC,1957.0,100.0,3.0
40.670917,-73.809114,QUEENS,EW,A2,2022-05-19,2022-05-31,ISSUED,440726617,,HYTECH SOLAR INC,11769.0,38.0,12.0
40.669873,-73.800437,QUEENS,EW,A2,2022-05-19,2022-06-02,ISSUED,421952168,,HOPE HOME IMPROVEMENT INC,12074.0,1.0,14.0
40.806698,-73.942912,MANHATTAN,EW,A2,2020-06-25,2020-06-26,ISSUED,123740256,"AWC SLS, INC",KENAN SIGN & AWNING CORP,1723.0,23.0,1.0
40.672714,-73.824077,QUEENS,AL,A1,2022-05-19,2022-05-31,ISSUED,421463801,NONE,KAIETEUR CONSTRUCTION INC,11736.0,23.0,12.0
40.783237,-73.839381,QUEENS,AL,A1,2022-05-19,2022-06-01,ISSUED,421423846,D&D 18TH AVE HOLDINGS LLC,EXO INDUSTRIES CORP,4115.0,1.0,13.0
40.722048,-73.816652,QUEENS,AL,A1,2022-05-19,2022-07-11,ISSUED,401704474,Owner,NY DYNAMIC CONSTRUCTION C,6687.0,30.0,53.0
40.595972,-73.956815,BROOKLYN,AL,A1,2022-05-19,2022-06-07,ISSUED,301667195,,Z & J CONSTRUCTION CORP,7374.0,14.0,19.0
40.737992,-73.879313,QUEENS,FO,NB,2022-05-19,2022-07-01,ISSUED,421395234,VAN LOON GROUP INC.,HUA YANG INC,1542.0,28.0,43.0
40.773155,-73.923373,QUEENS,NB,NB,2021-11-22,2022-05-19,ISSUED,421780905,25-27 ASTORIA LLC,TSONTOS CONSTRUCTION LLC,872.0,39.0,178.0
40.709487,-73.7934,QUEENS,DM,DM,2022-03-28,2022-05-19,ISSUED,421804541,,DYNASTY CONTRACTING LLC,9819.0,25.0,52.0
40.827317,-73.915986,BRONX,DM,DM,2022-03-30,2022-05-19,ISSUED,220736381,KULWANT PROPERTIES,IDEA BUILDERS LLC,2423.0,39.0,50.0
40.691018,-73.972432,BROOKLYN,EW,A2,2022-04-04,2022-05-19,ISSUED,321934412,,E.M.P. FIRE SPRINKLER LLC,2089.0,43.0,45.0
40.66879,-73.802653,QUEENS,EW,A2,2022-04-04,2022-05-19,ISSUED,440576039,NYC HOUSING AUTHORITY,"HFH NYC GC, LLC",11795.0,68.0,45.0
40.606584,-73.745146,QUEENS,AL,A3,2022-04-12,2022-05-19,ISSUED,440659146,,MODERN SERVICES SOLUTIONS,15514.0,57.0,37.0
40.670219,-73.810353,QUEENS,AL,A1,2022-04-19,2022-05-19,ISSUED,420616355,,SYMMETRICAL CONSTRUC CORP,11787.0,53.0,30.0
40.694969,-73.797787,QUEENS,EW,A2,2022-04-21,2022-05-19,ISSUED,440710517,,PRO CUSTOM SOLAR LLC,10134.0,4.0,28.0
40.676825,-73.81329,QUEENS,EW,A2,2022-04-21,2022-05-19,ISSUED,440711687,,PRO CUSTOM SOLAR LLC,11669.0,35.0,28.0
40.684616,-73.951411,BROOKLYN,PL,A2,2022-05-04,2022-05-19,ISSUED,321550228,,ZONE PLUMBING & HEATING C,1822.0,48.0,15.0
40.636064,-74.136366,STATEN ISLAND,EW,A2,2022-05-13,2022-05-19,ISSUED,540218370,,"SUNPOWER CORPORATION, SYS",1082.0,43.0,6.0
40.8131,-73.957997,MANHATTAN,PL,A2,2022-05-17,2022-05-19,ISSUED,140792355,NYC HOUSING AUTHORITY,"RICHARDS P AND H CO, INC",1980.0,1.0,2.0
40.768126,-73.931693,QUEENS,DM,DM,2022-05-18,2022-05-19,ISSUED,421805540,1409 ASTORIA LLC,FIRST WORLD DEVELOPMENT,534.0,21.0,1.0
40.683691,-73.953066,BROOKLYN,EW,A2,2022-05-13,2022-05-26,ISSUED,321534103,215 PUTNAM DEVELOPMENT LLC,HP BUILDING MANAGEMENT IN,1822.0,101.0,13.0
40.763625,-73.96371,MANHATTAN,EW,A2,2022-04-08,2022-05-27,ISSUED,123689687,CARLYLE PROPERTY MANAGEMENT,B & A RESTORATION CONTRA,1418.0,21.0,49.0
40.735859,-73.993245,MANHATTAN,EW,A2,2022-05-11,2022-07-12,ISSUED,140962796,INDIVISUAL,ELITE HOME INTERIORS INC,842.0,7.0,62.0
40.830216,-73.853783,BRONX,AL,A1,2022-05-18,2022-05-19,ISSUED,240285516,SELF,AMERICAN BUILDERS GROUP,3810.0,3.0,1.0
40.864107,-73.916771,MANHATTAN,DM,DM,2022-05-18,2022-05-20,ISSUED,123905435,401 W 207TH REALTY,DESIGN N SAFETY INC,2189.0,60.0,2.0
40.686855,-73.958,BROOKLYN,AL,A1,2022-05-18,2022-05-31,ISSUED,320413174,,BH GENERAL CONTRACTING IN,1970.0,7502.0,13.0
40.72115,-73.993701,MANHATTAN,PL,A2,2022-05-20,2022-06-14,ISSUED,122481206,"BOWERY AT SPRING PARTNERS, LP",QMB PLUMBING & HEATING IN,425.0,7502.0,25.0
40.780232,-73.917923,QUEENS,PL,A1,2022-05-20,2022-06-02,ISSUED,420659610,1924 ASTORIA PROPERTY LLC,TRI CITY MECHANICAL GROUP,891.0,130.0,13.0
40.73241,-73.999026,MANHATTAN,EW,A2,2022-05-20,2022-05-26,ISSUED,123544824,106 WAVERLY PLACE CONDOMINIUM,"ARIES CONSTRUCTION CO,INC",552.0,7502.0,6.0
40.552538,-74.217486,STATEN ISLAND,NB,NB,2008-08-13,2009-01-16,ISSUED,500840209,"CLASS REALTY OF RICHMOND, LLC.",RAY BUILDING INC,7071.0,12.0,156.0
40.807149,-73.929969,BRONX,EW,A2,2020-06-11,2020-06-12,ISSUED,220700908,BOP 101 LINCOLN AVENUE LLC,BROOKSIDE ENVIRONMETAL IN,2316.0,1.0,1.0
40.807149,-73.929969,BRONX,FO,NB,2020-06-26,2020-06-30,ISSUED,220151948,"BOP 101 LINCOLN AVENUE., LLC","TRITON CONSTRUCTION CO.,",2316.0,1.0,4.0
40.807149,-73.929969,BRONX,FO,NB,2020-06-26,2020-06-30,ISSUED,220151948,"BOP 101 LINCOLN AVENUE., LLC","TRITON CONSTRUCTION CO.,",2316.0,1.0,4.0
40.807149,-73.929969,BRONX,NB,NB,2021-02-09,2021-02-10,ISSUED,220151948,"BOP 101 LINCOLN AVENUE., LLC","TRITON CONSTRUCTION CO.,",2316.0,1.0,1.0
40.709359,-74.006648,MANHATTAN,PL,A1,2022-05-17,2022-05-20,ISSUED,102573788,135 WILLIAM STREET ASSOC.,REEM PLBG & HTG CORP,78.0,1.0,3.0
40.709359,-74.006648,MANHATTAN,EW,A2,2022-05-17,2022-05-20,ISSUED,110177380,"135 WILLIAM ASSOC, LLC C/O METRO",REEM PLBG & HTG CORP,78.0,1.0,3.0
40.864086,-73.918004,MANHATTAN,EQ,DM,2022-05-17,2022-05-20,ISSUED,123905514,401 W 207TH REALTY,DESIGN N SAFETY INC,2189.0,60.0,3.0
40.823881,-73.950377,MANHATTAN,EW,A2,2022-04-01,2022-05-25,ISSUED,140942862,HAMILTON 528 LLC,H.Y.M. CONSTRUCTION CORP,2073.0,51.0,54.0
40.672329,-73.736448,QUEENS,AL,A1,2022-05-18,2022-08-04,ISSUED,421660606,NONE,KBJ CONSTRUCTION CORP,13200.0,58.0,78.0
40.648885,-73.935905,BROOKLYN,EW,A2,2022-05-23,2022-06-22,ISSUED,322036042,,DEMAZE AND COMPANY INC,4911.0,23.0,30.0
40.788054,-73.975855,MANHATTAN,EW,A2,2020-06-23,2020-07-08,ISSUED,123846133,,CARLETON RESTORATION INC,1234.0,7503.0,15.0
40.692951,-73.950752,BROOKLYN,AL,A1,2022-05-23,2022-06-13,ISSUED,322035409,SUSASEUM CORP,GENESIS NYC CONSTRUCTION CORP,1766.0,78.0,21.0
40.754636,-73.786254,QUEENS,EW,A2,2022-05-23,2022-06-06,ISSUED,440726975,,TRINITY SOLAR INC,5537.0,127.0,14.0
40.742767,-73.982765,MANHATTAN,NB,NB,2022-05-23,2022-05-26,ISSUED,121203651,"CHARJAN, LLC",ES BUILDERS GROUP LLC,883.0,76.0,3.0
40.874414,-73.887849,BRONX,EW,A2,2024-06-10,2024-06-13,ISSUED,240252953,VILLA PROPERTIES LLC,MARATHON SOLUTIONS LLC,3310.0,23.0,3.0
40.841377,-73.878352,BRONX,FO,NB,2022-04-04,2022-04-14,ISSUED,210181426,BOSTON TREMONT HDFC,MONADNOCK CONSTRUCTION IN,3140.0,7.0,10.0
40.688643,-73.983172,BROOKLYN,AL,A1,2022-04-27,2022-05-23,ISSUED,301691211,"J.W. MAYS, INC.",ARCADIA BUILDERS CORP,160.0,29.0,26.0
40.764225,-73.982391,MANHATTAN,DM,DM,2022-05-10,2022-05-23,ISSUED,123906933,OWNER DEED: 1710 BWAY LLC,BREEZE NATIONAL INC,1026.0,21.0,13.0
40.766727,-73.917091,QUEENS,NB,NB,2022-05-11,2022-05-23,ISSUED,420659709,35TH STREET REALTY LLC,NEPTUNE MECHANICAL LLC,629.0,15.0,12.0
40.713355,-73.769353,QUEENS,AL,A1,2022-05-13,2022-05-23,ISSUED,421244442,NYC MUSLIM CENTER,BAY RIDGE STAR CONSTRUCT,10446.0,20.0,10.0
40.713355,-73.769353,QUEENS,EQ,A1,2022-05-17,2022-05-23,ISSUED,421244442,NYC MUSLIM CENTER,BAY RIDGE STAR CONSTRUCT,10446.0,20.0,6.0
40.713355,-73.769353,QUEENS,EW,A2,2022-05-17,2022-05-23,ISSUED,421329896,NYC MUSLIM CENTER,BAY RIDGE STAR CONSTRUCT,10446.0,20.0,6.0
40.61296,-74.122499,STATEN ISLAND,EW,A2,2022-02-25,2022-05-31,ISSUED,540186172,ASES AYOUB TRUST,RICHMOND PLUMBING & HEAT*,707.0,1.0,95.0
40.780124,-73.902028,QUEENS,EQ,A3,2022-04-19,2022-06-03,ISSUED,440709967,NYC CONSTRUCTORS,"NYC CONSTRUCTORS,LLC",814.0,10.0,45.0
40.85256,-73.932987,MANHATTAN,EQ,A3,2022-05-20,2022-05-24,ISSUED,140222426,PHOENIX,PHOENIX SUTTON STR INC,2167.0,71.0,4.0
40.635899,-73.979953,BROOKLYN,NB,NB,2022-05-19,2022-05-25,ISSUED,321295745,DAHIL RD. HOLDINGS LLC,NEW YORK CERTIFIED INTER,5383.0,19.0,6.0
40.639152,-73.743307,QUEENS,EW,A2,2006-03-30,2006-04-10,ISSUED,402294968,AMB PROPERTY L.P.,CARE ENTERPRISE,13895.0,65.0,11.0
40.657326,-73.899513,BROOKLYN,EQ,NB,2007-12-13,2007-12-18,ISSUED,310029304,OHM GROUP LLC,ALL TARGET ENTERPRISES CO.,3864.0,52.0,5.0
40.701361,-73.939111,BROOKLYN,EQ,A1,2022-05-24,2022-06-13,ISSUED,321513171,ROYAL HOMES,KMN BUILDERS INC,3137.0,49.0,20.0
40.576181,-73.983599,BROOKLYN,FO,NB,2022-05-24,2022-05-26,ISSUED,321589134,CONEY ISLAND ASSOCIATES PHASE 2,CONEY ISLAND PHASE 2,7062.0,28.0,2.0
40.748241,-73.820167,QUEENS,DM,DM,2022-05-24,2022-06-28,ISSUED,421790645,,L J & A CONSTRUCTION CORP,5150.0,5.0,35.0
40.633373,-73.949553,BROOKLYN,FO,NB,2022-05-24,2022-05-26,ISSUED,321698436,Y & G REALTY NY LLC,JOHN EVAN CONTRACTING COR,7556.0,48.0,2.0
40.729741,-73.818446,QUEENS,EW,A2,2022-05-24,2022-05-31,ISSUED,421899805,NYCSCA,DYNAMO ELECTRICAL CORP,6697.0,12.0,7.0
40.760579,-73.766952,QUEENS,DM,DM,2022-05-24,2022-06-06,ISSUED,421909750,"DAKOTA UNITED GROUP, LLC",HARRY'S DESIGN INC,7334.0,70.0,13.0
40.738614,-73.868036,QUEENS,EW,A2,2022-05-24,2022-06-13,ISSUED,440713168,,QUEST HOME IMPROVEMENT IN,1893.0,30.0,20.0
40.633373,-73.949553,BROOKLYN,NB,NB,2022-05-24,2022-06-17,ISSUED,321698436,Y & G REALTY NY LLC,STRUCTURELINE INC,7556.0,48.0,24.0
40.587969,-73.807681,QUEENS,EW,A2,2022-05-24,2022-06-24,ISSUED,421207223,NEW YORK CITY HOUSING AUTHORITY,ARC ELECTRICAL & MECH CON,16114.0,2.0,31.0
40.765313,-73.770812,QUEENS,PL,NB,2022-05-24,2022-08-03,ISSUED,420664882,,RRP PLUMBING CORP,6242.0,9.0,71.0
40.669962,-73.728625,QUEENS,EW,A2,2022-05-24,2022-06-01,ISSUED,440714096,,WILLIAM JAMES BUSHELL COR,13229.0,6.0,8.0
40.720004,-73.94628,BROOKLYN,PL,NB,2022-05-24,2022-05-26,ISSUED,321644538,"BAYARD HOLDINGS,LLC",PIPING & PLUMBING SOLUTIO,2724.0,18.0,2.0
40.657326,-73.899513,BROOKLYN,EQ,NB,2009-10-02,2009-10-14,ISSUED,310029304,OHM GROUP LLC,ALL TARGET ENTERPRISES CO,3864.0,52.0,12.0
40.657326,-73.899513,BROOKLYN,NB,NB,2009-10-14,2009-10-27,ISSUED,310029304,OHM GROUP LLC,ALL TARGET ENTERPRISES CO,3864.0,52.0,13.0
40.7075,-74.011917,MANHATTAN,EW,A2,2022-05-24,2022-05-31,ISSUED,123862533,TRINITY CHURCH IN THE CITY OF NY,SCIAME CONSTRUCTION LLC,49.0,1.0,7.0
40.706531,-74.011022,MANHATTAN,PL,A2,2022-05-24,2022-07-28,ISSUED,122782015,,A.R.L. PLMBING & HTG LLC,26.0,7501.0,65.0
40.688373,-73.979605,BROOKLYN,EW,A2,2000-11-15,2000-11-16,ISSUED,301053099,St. Christopher Ottilie Inc.,E & D GENL. CONTR. CORP,2106.0,40.0,1.0
40.745338,-73.862862,QUEENS,NB,NB,2020-06-29,2020-08-07,ISSUED,421514098,NICO REAL ESTATE INC,ST SAFETY CONS. INC,1629.0,73.0,39.0
40.683963,-73.941124,BROOKLYN,NB,NB,2019-01-09,2019-03-01,ISSUED,321614945,GREEN COMPLEX,SALUTE CONTRACTING CORP,1836.0,7502.0,51.0
40.782361,-73.827727,QUEENS,AL,A1,2002-01-22,2002-02-14,ISSUED,401235588,"18-02 PETRACCA PLACE,LLC","PETRACCA & SONCS,INC",4145.0,65.0,23.0
40.611006,-73.952372,BROOKLYN,EQ,DM,2016-04-05,2016-04-06,ISSUED,320874835,ESOD CORPORATION,DESIGN N SAFETY INC,6784.0,3.0,1.0
40.688373,-73.979605,BROOKLYN,AL,A1,1992-05-14,1992-05-27,ISSUED,300128163,ST.CHRISTOPHER -OTTILIE,ROCEL CONSTRUCTION INC.,2106.0,40.0,13.0
40.75503,-73.935388,QUEENS,NB,NB,2009-10-21,2010-01-12,ISSUED,402632246,,EMB CONTRACTING CORP,387.0,31.0,83.0
40.859832,-73.900884,BRONX,DM,DM,2022-03-11,2022-05-24,ISSUED,220737193,2359M LLC,N TECH DESIGN OF AMERICA,3183.0,43.0,74.0
40.740026,-74.007311,MANHATTAN,EW,A2,2022-01-03,2022-05-24,ISSUED,122087295,WILLIAM GOTTLIEB MANAGEMENT CO.,PIECE MANAGEMENT INC,644.0,43.0,141.0
40.599148,-74.006669,BROOKLYN,AL,A1,2022-01-12,2022-05-24,ISSUED,321973012,,JABBIE INDUSTRIES INCORP*,6468.0,49.0,132.0
40.630563,-73.968221,BROOKLYN,PL,A2,2022-02-17,2022-05-24,ISSUED,301874354,,DOUBLE SOLUTIONS INC,6497.0,172.0,96.0
40.597392,-73.801291,QUEENS,FO,NB,2022-05-18,2022-05-24,ISSUED,440643984,-,KAIETEUR CONSTRUCTION INC,16058.0,65.0,6.0
40.633566,-73.945817,BROOKLYN,FO,NB,2022-05-19,2022-05-24,ISSUED,320910225,NEW GLENWOOD DEVELOPMENT LLC,MABE GROUP INC,7559.0,47.0,5.0
40.766727,-73.917091,QUEENS,PL,NB,2022-05-23,2022-05-24,ISSUED,420659709,35TH STREET REALTY LLC,NEPTUNE MECHANICAL INC,629.0,15.0,1.0
40.633566,-73.945817,BROOKLYN,FO,NB,2022-05-19,2022-05-26,ISSUED,320910225,NEW GLENWOOD DEVELOPMENT LLC,MABE GROUP INC,7559.0,47.0,7.0
40.76046,-73.834191,QUEENS,DM,DM,2022-05-17,2022-06-07,ISSUED,421808208,SHANG HAU LTD,3T GC LLC,4970.0,53.0,21.0
40.75503,-73.935388,QUEENS,EQ,NB,2010-06-23,2010-06-25,ISSUED,402632246,,EMB CONTRACTING CORP,387.0,31.0,2.0
40.75503,-73.935388,QUEENS,NB,NB,2010-06-24,2010-06-28,ISSUED,402632246,,EMB CONTRACTING CORP,387.0,31.0,4.0
40.898964,-73.904577,BRONX,NB,NB,2010-08-25,2010-08-31,ISSUED,200922626,"CHAPEL FARM ESTATES, INC",OLIWA CONSTRUCTION INC,5839.0,4025.0,6.0
40.75503,-73.935388,QUEENS,EW,A2,2010-12-29,2011-02-15,ISSUED,420298314,,GLOBE PLBG & HTG CORP,387.0,31.0,48.0
40.808014,-73.950078,MANHATTAN,EQ,NB,2022-05-25,2022-05-26,ISSUED,123112648,"HITECH, LLC",DEEP FORMATION INC,1929.0,23.0,1.0
40.743435,-74.001671,MANHATTAN,AL,A1,2022-05-25,2022-06-06,ISSUED,123407866,,CORNERSTONE STRUCTURES LL,743.0,14.0,12.0
40.874414,-73.887849,BRONX,EW,A2,2024-06-10,2024-06-13,ISSUED,240252953,VILLA PROPERTIES LLC,MARATHON SOLUTIONS LLC,3310.0,23.0,3.0
40.75503,-73.935388,QUEENS,AL,A3,2011-10-05,2011-10-11,ISSUED,410069429,,EMB CONTRACTING CORP,387.0,31.0,6.0
